fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,acidity_ratio,sulfur_ratio,alcohol_density,total_acidity,alcohol_squared,ph_alcohol,sulphates_alcohol,quality_binary
10.7,0.67,0.22,2.7,0.107,17.0,34.0,1.0004,3.28,0.98,9.9,15.946348733233977,0.49998529455016033,9.896041583366655,11.37,98.01,32.472,9.702,1
8.2,0.4,0.44,2.8,0.089,11.0,43.0,0.9975,3.53,0.61,10.5,20.44887780548628,0.25580800446501245,10.526315789473683,8.6,110.25,37.065,6.405,1
8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,23.180592991913745,0.3749531308586427,11.02016690543695,8.969999999999999,121.0,35.97,6.38,0
6.2,0.52,0.08,4.4,0.071,11.0,32.0,0.99646,3.56,0.63,11.6,11.900191938579654,0.3437392581481829,11.64120988298577,6.720000000000001,134.56,41.296,7.308,1
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,11.976047904191617,0.5769008884273682,9.552731075536963,6.5,90.25,31.919999999999998,4.275,0
6.7,0.64,0.23,2.1,0.08,11.0,119.0,0.99538,3.36,0.7,10.9,10.45241809672387,0.09243619801514273,10.950591733810203,7.34,118.81,36.624,7.63,0
11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,35.69131832797427,0.29997000299970006,10.946852528823364,11.41,118.81,32.918,9.047,1
10.1,0.935,0.22,3.4,0.105,11.0,86.0,1.001,3.43,0.64,11.3,10.79059829059829,0.12790548947105265,11.28871128871129,11.035,127.69000000000001,38.75900000000001,7.232,0
5.4,0.42,0.27,2.0,0.092,23.0,55.0,0.99471,3.78,0.64,12.3,12.826603325415679,0.4181742150142725,12.365413034954912,5.82,151.29000000000002,46.494,7.872000000000001,1
6.1,0.38,0.15,1.8,0.072,6.0,19.0,0.9955,3.42,0.57,9.4,16.01049868766404,0.3157728540603126,9.442491210447011,6.4799999999999995,88.36000000000001,32.148,5.358,0
8.2,0.57,0.26,2.2,0.06,28.0,65.0,0.9959,3.3,0.43,10.1,14.360770577933451,0.4307626036522515,10.141580479967867,8.77,102.00999999999999,33.33,4.343,0
6.1,0.715,0.1,2.6,0.053,13.0,27.0,0.99362,3.57,0.5,11.9,8.519553072625698,0.48146364949446313,11.97640949256255,6.8149999999999995,141.61,42.483,5.95,0
7.1,0.39,0.12,2.1,0.065,14.0,24.0,0.99252,3.3,0.53,13.3,18.15856777493606,0.5833090287904671,13.40023374843832,7.489999999999999,176.89000000000001,43.89,7.049,1
7.6,0.79,0.21,2.3,0.087,21.0,68.0,0.9955,3.12,0.44,9.2,9.608091024020228,0.30881898795605944,9.241587142139627,8.39,84.63999999999999,28.703999999999997,4.048,0
10.6,0.5,0.45,2.6,0.119,34.0,68.0,0.99708,3.23,0.72,10.9,21.157684630738522,0.4999926471669534,10.931921209933005,11.1,118.81,35.207,7.848,1
6.6,0.52,0.08,2.4,0.07,13.0,26.0,0.99358,3.4,0.72,12.5,12.667946257197695,0.4999807699703857,12.580768533988204,7.119999999999999,156.25,42.5,9.0,1
7.8,0.56,0.19,1.8,0.104,12.0,47.0,0.9964,3.19,0.93,9.5,13.90374331550802,0.2553137167294313,9.5343235648334,8.36,90.25,30.305,8.835,0
7.3,0.585,0.18,2.4,0.078,15.0,60.0,0.99638,3.31,0.54,9.8,12.457337883959045,0.24999583340277662,9.835604889700717,7.885,96.04000000000002,32.438,5.292000000000001,0
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,14.533622559652928,0.5293961942295815,10.655408122235624,7.16,112.36,35.934,6.359999999999999,1
6.4,0.57,0.02,1.8,0.067,4.0,11.0,0.997,3.46,0.68,9.5,11.208406304728548,0.36360330879011,9.528585757271815,6.970000000000001,90.25,32.87,6.460000000000001,0
9.0,0.785,0.24,1.7,0.078,10.0,21.0,0.99692,3.29,0.67,10.0,11.450381679389313,0.47616780153326027,10.030895157083817,9.785,100.0,32.9,6.7,0
7.9,0.18,0.4,1.8,0.062,7.0,20.0,0.9941,3.28,0.7,11.1,43.646408839779006,0.34998250087495625,11.165878684236999,8.08,123.21,36.407999999999994,7.77,0
9.9,0.35,0.38,1.5,0.058,31.0,47.0,0.99676,3.26,0.82,10.6,28.205128205128208,0.6595604348843642,10.634455636261487,10.25,112.36,34.556,8.691999999999998,1
6.0,0.49,0.0,2.3,0.068,15.0,33.0,0.99292,3.58,0.59,12.5,12.219959266802444,0.4545316808581559,12.589131047818555,6.49,156.25,44.75,7.375,1
12.6,0.41,0.54,2.8,0.103,19.0,41.0,0.99939,3.21,0.76,11.3,30.656934306569344,0.4634033316260579,11.306897207296451,13.01,127.69000000000001,36.273,8.588000000000001,1
7.7,0.775,0.42,1.9,0.092,8.0,86.0,0.9959,3.23,0.59,9.5,9.922680412371134,0.09302217416076557,9.539110352445025,8.475,90.25,30.685,5.6049999999999995,0
7.3,0.67,0.02,2.2,0.072,31.0,92.0,0.99566,3.32,0.68,11.1,10.879284649776451,0.33695285920805207,11.148383986501416,7.97,123.21,36.852,7.548,1
8.1,0.78,0.23,2.6,0.059,5.0,15.0,0.997,3.37,0.56,11.3,10.371318822023046,0.33331111259249385,11.334002006018055,8.879999999999999,127.69000000000001,38.081,6.328000000000001,0
7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,12.609457092819616,0.4444320991083581,10.345104656301475,7.7700000000000005,106.09000000000002,34.814,6.180000000000001,1
9.0,0.43,0.34,2.5,0.08,26.0,86.0,0.9987,3.38,0.62,9.5,20.88167053364269,0.30232206602248807,9.512366075898669,9.43,90.25,32.11,5.89,1
8.6,0.725,0.24,6.6,0.117,31.0,134.0,1.0014,3.32,1.07,9.3,11.845730027548209,0.23134155715255855,9.286998202516477,9.325,86.49000000000001,30.876,9.951,0
10.3,0.5,0.42,2.0,0.069,21.0,51.0,0.9982,3.16,0.72,11.5,20.558882235528944,0.4117566322228976,11.52073732718894,10.8,132.25,36.34,8.28,1
11.1,0.31,0.49,2.7,0.094,16.0,47.0,0.9986,3.12,1.02,10.6,35.69131832797427,0.3404182889725751,10.614860805127178,11.41,112.36,33.072,10.812,1
8.8,0.47,0.49,2.9,0.085,17.0,110.0,0.9982,3.29,0.6,9.8,18.683651804670916,0.1545440495995491,9.817671809256662,9.270000000000001,96.04000000000002,32.242000000000004,5.88,0
6.7,0.41,0.43,2.8,0.076,22.0,54.0,0.99572,3.42,1.16,10.6,16.301703163017034,0.4073998629655007,10.645563009681435,7.11,112.36,36.251999999999995,12.296,1
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,10.97560975609756,0.5832847262728106,9.539397712552843,7.855,90.25,31.729999999999997,3.705,0
7.1,0.59,0.0,2.2,0.078,26.0,44.0,0.99522,3.42,0.68,10.8,12.013536379018612,0.5908956614622395,10.851871947911015,7.6899999999999995,116.64000000000001,36.936,7.344000000000001,1
7.6,0.36,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,9.5,21.05263157894737,0.39999384624851925,9.52705684142966,7.96,90.25,32.87,5.89,1
6.4,0.53,0.09,3.9,0.123,14.0,31.0,0.9968,3.5,0.67,11.0,12.052730696798493,0.4515983355375633,11.035313001605136,6.930000000000001,121.0,38.5,7.37,0
7.8,0.7,0.06,1.9,0.079,20.0,35.0,0.99628,3.4,0.69,10.9,11.126961483594865,0.5714122453644181,10.940699401774602,8.5,118.81,37.06,7.521,0
7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,12.609457092819616,0.4444320991083581,10.345104656301475,7.7700000000000005,106.09000000000002,34.814,6.180000000000001,1
9.9,0.54,0.26,2.0,0.111,7.0,60.0,0.99709,2.94,0.98,10.2,18.29944547134935,0.1166647222546291,10.229768626703708,10.440000000000001,104.03999999999999,29.987999999999996,9.995999999999999,0
8.4,0.67,0.19,2.2,0.093,11.0,75.0,0.99736,3.2,0.59,9.2,12.518628912071534,0.14666471113718482,9.22435229004572,9.07,84.63999999999999,29.439999999999998,5.427999999999999,0
10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,24.82598607888631,0.249992187744133,9.61345884237933,11.129999999999999,92.16,27.744,4.8,0
6.9,0.49,0.19,1.7,0.079,13.0,26.0,0.99547,3.38,0.64,9.8,14.052953156822811,0.4999807699703857,9.844596019970467,7.390000000000001,96.04000000000002,33.124,6.272,1
11.9,0.43,0.66,3.1,0.109,10.0,23.0,1.0,3.15,0.85,10.4,27.610208816705338,0.4347637059258293,10.4,12.33,108.16000000000001,32.76,8.84,1
9.0,0.6,0.29,2.0,0.069,32.0,73.0,0.99654,3.34,0.57,10.0,14.975041597337771,0.43835015958685497,10.034720131655527,9.6,100.0,33.4,5.699999999999999,0
10.4,0.61,0.49,2.1,0.2,5.0,16.0,0.9994,3.16,0.63,8.4,17.02127659574468,0.31248046997062684,8.40504302581549,11.01,70.56,26.544000000000004,5.292000000000001,0
8.3,0.54,0.24,3.4,0.076,16.0,112.0,0.9976,3.27,0.61,9.4,15.341959334565619,0.14285586735832714,9.422614274258219,8.84,88.36000000000001,30.738000000000003,5.734,0
12.5,0.38,0.6,2.6,0.081,31.0,72.0,0.9996,3.1,0.73,10.5,32.808398950131235,0.4305495757003375,10.504201680672269,12.88,110.25,32.550000000000004,7.665,0
5.8,0.68,0.02,1.8,0.087,21.0,94.0,0.9944,3.54,0.52,10.0,8.516886930983846,0.22340187870341804,10.05631536604988,6.4799999999999995,100.0,35.4,5.2,0
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,13.134851138353767,0.31427673495043,10.848056892031702,8.07,116.64000000000001,36.288000000000004,6.696000000000001,1
12.9,0.35,0.49,5.8,0.066,5.0,35.0,1.0014,3.2,0.66,12.0,36.75213675213676,0.14285306134110454,11.983223487118034,13.25,144.0,38.400000000000006,7.92,1
6.8,0.59,0.06,6.0,0.06,11.0,18.0,0.9962,3.41,0.59,10.8,11.505922165820643,0.6110771623798678,10.841196546878137,7.39,116.64000000000001,36.828,6.372,1
8.9,0.32,0.31,2.0,0.088,12.0,19.0,0.9957,3.17,0.55,10.4,27.725856697819314,0.6315457081206252,10.444913126443709,9.22,108.16000000000001,32.968,5.720000000000001,1
9.3,0.43,0.44,1.9,0.085,9.0,22.0,0.99708,3.28,0.55,9.5,21.57772621809745,0.40907231489477747,9.527821238015004,9.73,90.25,31.159999999999997,5.2250000000000005,0
9.2,0.43,0.49,2.4,0.086,23.0,116.0,0.9976,3.23,0.64,9.5,21.34570765661253,0.1982741528090275,9.522854851643945,9.629999999999999,90.25,30.685,6.08,0
7.5,0.58,0.14,2.2,0.077,27.0,60.0,0.9963,3.28,0.59,9.8,12.908777969018933,0.4499925001249979,9.8363946602429,8.08,96.04000000000002,32.144,5.782,0
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,14.533622559652928,0.5293961942295815,10.655408122235624,7.16,112.36,35.934,6.359999999999999,1
10.9,0.39,0.47,1.8,0.118,6.0,14.0,0.9982,3.3,0.75,9.8,27.877237851662404,0.4285408185129634,9.817671809256662,11.290000000000001,96.04000000000002,32.34,7.3500000000000005,1
9.3,0.4,0.49,2.5,0.085,38.0,142.0,0.9978,3.22,0.55,9.4,23.19201995012469,0.26760374926937136,9.420725596311886,9.700000000000001,88.36000000000001,30.268000000000004,5.170000000000001,0
9.0,0.39,0.4,1.3,0.044,25.0,50.0,0.99478,3.2,0.83,10.9,23.017902813299234,0.499990000199996,10.957196566074911,9.39,118.81,34.88,9.047,1
8.9,0.84,0.34,1.4,0.05,4.0,10.0,0.99554,3.12,0.48,9.1,10.582639714625447,0.3999600039996001,9.140767824497258,9.74,82.80999999999999,28.392,4.367999999999999,1
10.0,0.69,0.11,1.4,0.084,8.0,24.0,0.99578,2.88,0.47,9.7,14.471780028943561,0.333319445023124,9.741107473538332,10.69,94.08999999999999,27.935999999999996,4.558999999999999,0
9.6,0.42,0.35,2.1,0.083,17.0,38.0,0.99622,3.23,0.66,11.1,22.802850356294538,0.4473566485092498,11.142117203027443,10.02,123.21,35.853,7.3260000000000005,1
7.3,0.66,0.0,2.0,0.084,6.0,23.0,0.9983,3.61,0.96,9.9,11.043872919818456,0.2608582235554976,9.916858659721527,7.96,98.01,35.739,9.504,1
7.8,0.43,0.7,1.9,0.464,22.0,67.0,0.9974,3.13,1.28,9.4,18.097447795823665,0.3283533081595797,9.424503709645078,8.23,88.36000000000001,29.422,12.032,0
7.4,1.185,0.0,4.25,0.097,5.0,14.0,0.9966,3.63,0.54,10.7,6.239460370994942,0.3571173487608028,10.736504113987557,8.585,114.48999999999998,38.840999999999994,5.778,0
7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,3.28,0.55,9.7,13.79310344827586,0.2499910717474376,9.735046166198314,8.15,94.08999999999999,31.815999999999995,5.335,0
6.8,0.63,0.07,2.1,0.089,11.0,44.0,0.9953,3.47,0.55,10.4,10.776545166402535,0.24999431831094748,10.449110820858033,7.43,108.16000000000001,36.088,5.720000000000001,1
8.9,0.31,0.36,2.6,0.056,10.0,39.0,0.99562,3.4,0.69,11.8,28.617363344051448,0.2564036819568729,11.851911371808523,9.21,139.24,40.120000000000005,8.142,0
8.8,0.66,0.26,1.7,0.074,4.0,23.0,0.9971,3.15,0.74,9.2,13.313161875945537,0.1739054823703317,9.22675759703139,9.46,84.63999999999999,28.979999999999997,6.808,0
6.8,0.62,0.08,1.9,0.068,28.0,38.0,0.99651,3.42,0.82,9.5,10.950080515297905,0.7368227151917055,9.533271116195522,7.42,90.25,32.49,7.789999999999999,1
8.5,0.46,0.59,1.4,0.414,16.0,45.0,0.99702,3.03,1.34,9.2,18.43817787418655,0.3555476544965668,9.22749794387274,8.96,84.63999999999999,27.875999999999998,12.328,0
8.7,0.69,0.31,3.0,0.086,23.0,81.0,1.0002,3.48,0.74,11.6,12.590448625180898,0.2839471117640523,11.597680463907219,9.389999999999999,134.56,40.368,8.584,1
7.3,0.67,0.26,1.8,0.401,16.0,51.0,0.9969,3.16,1.14,9.4,10.879284649776451,0.3137193388364934,9.42923061490621,7.97,88.36000000000001,29.704000000000004,10.716,0
6.9,0.63,0.02,1.9,0.078,18.0,30.0,0.99712,3.4,0.75,9.8,10.935023771790808,0.5999800006666445,9.828305519897304,7.53,96.04000000000002,33.32,7.3500000000000005,0
7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,3.37,0.58,9.0,11.410459587955627,0.36841135759585275,9.029345372460496,7.83,81.0,30.330000000000002,5.22,1
8.3,0.49,0.36,1.8,0.222,6.0,16.0,0.998,3.18,0.6,9.5,16.904276985743383,0.37497656396475215,9.519038076152304,8.790000000000001,90.25,30.21,5.7,1
6.3,0.47,0.0,1.4,0.055,27.0,33.0,0.9922,3.45,0.48,12.3,13.375796178343949,0.8181570255446805,12.396694214876034,6.77,151.29000000000002,42.435,5.904,1
10.2,0.36,0.64,2.9,0.122,10.0,41.0,0.998,3.23,0.66,12.5,28.25484764542936,0.24389649032950417,12.525050100200401,10.559999999999999,156.25,40.375,8.25,1
5.2,0.34,0.0,1.8,0.05,27.0,63.0,0.9916,3.68,0.79,14.0,15.249266862170087,0.4285646259583181,14.118596208148446,5.54,196.0,51.52,11.06,1
7.8,0.5,0.12,1.8,0.178,6.0,21.0,0.996,3.28,0.87,9.8,15.568862275449101,0.28570068091995615,9.839357429718877,8.3,96.04000000000002,32.144,8.526,1
7.5,0.53,0.06,2.6,0.086,20.0,44.0,0.9965,3.38,0.59,10.7,14.124293785310734,0.4545351242017227,10.737581535373806,8.03,114.48999999999998,36.166,6.312999999999999,1
8.9,0.48,0.24,2.85,0.094,35.0,106.0,0.9982,3.1,0.53,9.2,18.503118503118504,0.33018556428712936,9.216589861751151,9.38,84.63999999999999,28.52,4.8759999999999994,0
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.5666666666667,11.252653927813164,0.17977326097459578,13.678557265095177,5.77,184.05444444444535,48.02600000000012,11.938666666666697,1
7.1,0.36,0.3,1.6,0.08,35.0,70.0,0.99693,3.44,0.5,9.4,19.667590027700832,0.49999285724489645,9.428946866881326,7.46,88.36000000000001,32.336,4.7,0
10.2,0.42,0.57,3.4,0.07,4.0,10.0,0.9971,3.04,0.63,9.6,24.228028503562946,0.3999600039996001,9.627920970815364,10.62,92.16,29.183999999999997,6.048,0
8.4,0.62,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.89,11.8,13.52657004830918,0.8260689985000327,11.858819745939861,9.02,139.24,39.884,10.502,1
10.5,0.26,0.47,1.9,0.078,6.0,24.0,0.9976,3.18,1.04,10.9,40.229885057471265,0.249989583767343,10.926222935044105,10.76,118.81,34.662000000000006,11.336,1
8.0,0.48,0.34,2.2,0.073,16.0,25.0,0.9936,3.28,0.66,12.4,16.632016632016633,0.639974401023959,12.47987117552335,8.48,153.76000000000002,40.672,8.184000000000001,1
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,73.55371900826447,0.47616780153326027,11.953551912568306,9.02,141.61,40.579,9.044,1
10.0,0.26,0.54,1.9,0.083,42.0,74.0,0.99451,2.98,0.63,11.8,38.314176245210724,0.5675598978392183,11.865139616494556,10.26,139.24,35.164,7.434,1
10.8,0.32,0.44,1.6,0.063,16.0,37.0,0.9985,3.22,0.78,10.0,33.64485981308411,0.4324207453852599,10.0150225338007,11.120000000000001,100.0,32.2,7.800000000000001,1
13.3,0.29,0.75,2.8,0.084,23.0,43.0,0.9986,3.04,0.68,11.4,45.7044673539519,0.5348712820632079,11.415982375325456,13.59,129.96,34.656,7.752000000000001,1
11.9,0.38,0.51,2.0,0.121,7.0,20.0,0.9996,3.24,0.76,10.4,31.233595800524935,0.34998250087495625,10.404161664665866,12.280000000000001,108.16000000000001,33.696000000000005,7.904000000000001,1
7.2,0.63,0.03,2.2,0.08,17.0,88.0,0.99745,3.53,0.58,9.8,11.410459587955627,0.19317962295883,9.825053887412905,7.83,96.04000000000002,34.594,5.684,1
8.8,0.61,0.3,2.8,0.088,17.0,46.0,0.9976,3.26,0.51,9.3,14.402618657937808,0.3695571835394883,9.322373696872495,9.41,86.49000000000001,30.318,4.743,0
5.8,1.01,0.66,2.0,0.039,15.0,88.0,0.99357,3.66,0.6,11.5,5.736894164193868,0.1704526084930853,11.57442354338396,6.81,132.25,42.09,6.8999999999999995,1
6.7,0.32,0.44,2.4,0.061,24.0,34.0,0.99484,3.29,0.8,11.6,20.87227414330218,0.7058615923061087,11.66016645892807,7.0200000000000005,134.56,38.164,9.28,1
6.8,0.61,0.04,1.5,0.057,5.0,10.0,0.99525,3.42,0.6,9.5,11.129296235679215,0.4999500049995001,9.545340366742025,7.41,90.25,32.49,5.7,0
9.3,0.715,0.24,2.1,0.07,5.0,20.0,0.9966,3.12,0.59,9.9,12.98882681564246,0.24998750062496874,9.933774834437086,10.015,98.01,30.888,5.841,0
10.2,0.44,0.42,2.0,0.071,7.0,20.0,0.99566,3.14,0.79,11.1,23.12925170068027,0.34998250087495625,11.148383986501416,10.639999999999999,123.21,34.854,8.769,1
8.3,0.85,0.14,2.5,0.093,13.0,54.0,0.99724,3.36,0.54,10.1,9.753231492361929,0.2407362826614322,10.12795315069592,9.15,102.00999999999999,33.936,5.454,0
11.6,0.44,0.64,2.1,0.059,5.0,15.0,0.998,3.21,0.67,10.2,26.303854875283445,0.33331111259249385,10.220440881763526,12.04,104.03999999999999,32.742,6.834,1
11.9,0.38,0.49,2.7,0.098,12.0,42.0,1.0004,3.16,0.61,10.3,31.233595800524935,0.285707483155163,10.295881647341064,12.280000000000001,106.09000000000002,32.548,6.283,0
9.1,0.52,0.33,1.3,0.07,9.0,30.0,0.9978,3.24,0.6,9.3,17.46641074856046,0.29999000033332224,9.320505111244739,9.62,86.49000000000001,30.132000000000005,5.58,0
10.3,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,3.12,0.59,9.3,19.397363465160076,0.23999040038398464,9.301860372074415,10.83,86.49000000000001,29.016000000000002,5.487,1
7.2,0.56,0.26,2.0,0.083,13.0,100.0,0.99586,3.26,0.52,9.9,12.834224598930481,0.12999870001299987,9.94115638744402,7.76,98.01,32.274,5.148000000000001,0
9.1,0.22,0.24,2.1,0.078,1.0,28.0,0.999,3.41,0.87,10.3,41.17647058823529,0.03571301024963394,10.31031031031031,9.32,106.09000000000002,35.123000000000005,8.961,1
8.7,0.7,0.24,2.5,0.226,5.0,15.0,0.9991,3.32,0.6,9.0,12.410841654778887,0.33331111259249385,9.00810729656691,9.399999999999999,81.0,29.88,5.3999999999999995,1
6.6,0.5,0.0,1.8,0.062,21.0,28.0,0.99352,3.44,0.55,12.3,13.173652694610778,0.7499732152423128,12.380223850551575,7.1,151.29000000000002,42.312000000000005,6.765000000000001,1
8.7,0.82,0.02,1.2,0.07,36.0,48.0,0.9952,3.2,0.58,9.8,10.596833130328868,0.7499843753255141,9.84726688102894,9.52,96.04000000000002,31.360000000000003,5.684,0
5.3,0.57,0.01,1.7,0.054,5.0,27.0,0.9934,3.57,0.84,12.5,9.281961471103328,0.18517832672863968,12.583048117576002,5.87,156.25,44.625,10.5,1
8.6,0.38,0.36,3.0,0.081,30.0,119.0,0.997,3.2,0.56,9.4,22.572178477690287,0.2520987218594802,9.42828485456369,8.98,88.36000000000001,30.080000000000002,5.264000000000001,0
7.9,0.37,0.23,1.8,0.077,23.0,49.0,0.9963,3.28,0.67,9.3,21.29380053908356,0.4693781759555928,9.334537789822344,8.27,86.49000000000001,30.504,6.231000000000001,0
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,15.176715176715177,0.5740634432695692,10.027274185785336,7.779999999999999,100.0,33.0,6.5,1
6.8,0.64,0.03,2.3,0.075,14.0,31.0,0.99545,3.36,0.58,10.4,10.608424336973478,0.4515983355375633,10.447536290120047,7.4399999999999995,108.16000000000001,34.944,6.032,1
7.4,0.62,0.05,1.9,0.068,24.0,42.0,0.9961,3.42,0.57,11.5,11.916264090177135,0.571414966310326,11.545025599839374,8.02,132.25,39.33,6.555,1
5.6,0.615,0.0,1.6,0.089,16.0,59.0,0.9943,3.58,0.52,9.9,9.09090909090909,0.27118184437551907,9.95675349492105,6.215,98.01,35.442,5.148000000000001,0
5.5,0.49,0.03,1.8,0.044,28.0,87.0,0.9908,3.5,0.82,14.0,11.201629327902241,0.32183538120251487,14.129995962858295,5.99,196.0,49.0,11.479999999999999,1
8.8,0.31,0.4,2.8,0.109,7.0,16.0,0.99614,3.31,0.79,11.8,28.29581993569132,0.4374726579588775,11.84572449655671,9.110000000000001,139.24,39.058,9.322000000000001,1
7.7,0.965,0.1,2.1,0.112,11.0,22.0,0.9963,3.26,0.5,9.5,7.971014492753624,0.4999772737602836,9.535280537990566,8.665000000000001,90.25,30.97,4.75,0
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,10.97560975609756,0.5832847262728106,9.539397712552843,7.855,90.25,31.729999999999997,3.705,0
9.2,0.36,0.34,1.6,0.062,5.0,12.0,0.99667,3.2,0.67,10.5,25.484764542936286,0.41663194733772185,10.535081822468822,9.559999999999999,110.25,33.6,7.035,1
8.0,0.81,0.25,3.4,0.076,34.0,85.0,0.99668,3.19,0.42,9.2,9.864364981504314,0.3999952941730097,9.230645743869646,8.81,84.63999999999999,29.348,3.8639999999999994,0
7.1,0.43,0.42,5.5,0.071,28.0,128.0,0.9973,3.42,0.71,10.5,16.473317865429234,0.21874829102897633,10.528426752231024,7.529999999999999,110.25,35.91,7.455,0
8.1,0.29,0.36,2.2,0.048,35.0,53.0,0.995,3.27,1.01,12.4,27.835051546391753,0.6603648987754949,12.462311557788945,8.389999999999999,153.76000000000002,40.548,12.524000000000001,1
8.0,0.725,0.24,2.8,0.083,10.0,62.0,0.99685,3.35,0.56,10.0,11.019283746556475,0.16128772116578766,10.031599538546422,8.725,100.0,33.5,5.6000000000000005,1
8.1,0.78,0.1,3.3,0.09,4.0,13.0,0.99855,3.36,0.49,9.5,10.371318822023046,0.30766864087377893,9.513795002753993,8.879999999999999,90.25,31.919999999999998,4.655,0
9.3,0.39,0.4,2.6,0.073,10.0,26.0,0.9984,3.34,0.75,10.2,23.785166240409207,0.3846005922849121,10.216346153846153,9.690000000000001,104.03999999999999,34.068,7.6499999999999995,1
7.5,0.725,0.04,1.5,0.076,8.0,15.0,0.99508,3.26,0.53,9.6,10.330578512396695,0.5332977801479901,9.647465530409615,8.225,92.16,31.295999999999996,5.088,0
10.4,0.34,0.58,3.7,0.174,6.0,16.0,0.997,3.19,0.7,11.3,30.498533724340174,0.37497656396475215,11.334002006018055,10.74,127.69000000000001,36.047000000000004,7.91,1
7.7,0.69,0.22,1.9,0.084,18.0,94.0,0.9961,3.31,0.48,9.5,11.143270622286542,0.19148732460292975,9.537195060736874,8.39,90.25,31.445,4.56,0
7.9,0.3,0.68,8.3,0.05,37.5,278.0,0.99316,3.01,0.51,12.3,26.245847176079735,0.13489160110934853,12.3847114261549,8.200000000000001,151.29000000000002,37.022999999999996,6.273000000000001,1
7.6,0.665,0.1,1.5,0.066,27.0,55.0,0.99655,3.39,0.51,9.3,11.411411411411411,0.49090016545153725,9.3321960764638,8.265,86.49000000000001,31.527000000000005,4.743,0
8.2,0.2,0.43,2.5,0.076,31.0,51.0,0.99672,3.53,0.81,10.4,40.796019900497505,0.607831218995706,10.434224255558231,8.399999999999999,108.16000000000001,36.711999999999996,8.424000000000001,1
8.3,0.42,0.38,2.5,0.094,24.0,60.0,0.9979,3.31,0.7,10.8,19.71496437054632,0.3999933334444426,10.822727728229282,8.72,116.64000000000001,35.748000000000005,7.56,1
6.0,0.5,0.04,2.2,0.092,13.0,26.0,0.99647,3.46,0.47,10.0,11.976047904191617,0.4999807699703857,10.035425050428012,6.5,100.0,34.6,4.699999999999999,0
10.4,0.44,0.73,6.55,0.074,38.0,76.0,0.999,3.17,0.85,12.0,23.582766439909296,0.4999934211391955,12.012012012012011,10.84,144.0,38.04,10.2,1
6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,10.801963993453354,0.3199872005119795,10.526737914302327,7.21,110.25,38.745,7.665,0
9.5,0.56,0.33,2.4,0.089,35.0,67.0,0.9972,3.28,0.73,11.8,16.93404634581105,0.5223802629811495,11.833132771760932,10.06,139.24,38.704,8.614,1
8.8,0.685,0.26,1.6,0.088,16.0,23.0,0.99694,3.32,0.47,9.4,12.82798833819242,0.6956219294813268,9.428852288001284,9.485000000000001,88.36000000000001,31.208,4.418,0
10.4,0.44,0.42,1.5,0.145,34.0,48.0,0.99832,3.38,0.86,9.9,23.582766439909296,0.7083185766963188,9.916659988781152,10.84,98.01,33.462,8.514,0
